2351,275261
2361,275261
2366,340856
2376,19614
2382,207030
2393,402723
2397,567378
2404,618974
2408,275261
2418,226747
2425,250228
2426,151577
2451,96316
2489,101872
2500,505669
2506,13479
2509,561688
2511,34656
2513,185851
2515,399581
2516,525421
2517,540605
2524,24402
2532,316434
2541,538307
2548,207642
2554,275261
2565,446310
2573,23371
2579,86925
2586,260837
2595,158940
2596,463473
2599,275261
2600,19486
2610,297799
2611,74919
2616,492607
2618,531268
2620,136640
2621,1340
2625,53483
2628,317228
2636,350721
2638,581769
2641,569366
2649,471113
2652,343613
2667,583845
2672,374688
2678,10843
2679,51684
2681,306364
2685,275261
2697,563870
2703,225197
2713,275261
2723,51125
2724,378455
2725,565565
2728,445533
2735,562127
2736,23521
2738,127505
2751,275261
2752,85770
2760,347366
2761,239538
2772,42771
2773,624265
2776,344617
2782,244348
2792,241784
2793,337486
2804,275261
2817,344409
2818,165305
2824,571814
2832,134823
2839,21527
2840,275261
2841,514730
2842,545685
2846,275261
2856,24275
2863,427277
2866,460056
2869,275261
2877,400058
2878,147852
2891,275261
2895,578821
2902,275261
2909,436001
2917,580177
2921,104671
2922,275261
2934,386993
2935,271366
2943,275261
2944,529127
2946,86181
2947,252000
2949,418175
2960,67751
2962,183252
2963,140501
2967,129462
2973,238223
2974,275261
2978,54089
2987,215524
2994,149616
2996,515535
3001,522848
3002,374802
3021,83947
3026,230821
3027,131073
3036,182140
3041,127873
3052,173301
3058,226747
3067,230202
3073,144790
3076,468022
3081,387147
3089,618842
3093,564361
3094,393492
3096,275261
3104,546802
3107,586932
3162,615998
3164,445735
3169,21244
3170,228714
3181,621432
3193,577309
3196,144790
3203,206847
3213,264894
3215,603349
3221,158917
3223,119236
3251,238481
3255,468022
3259,14472
3266,422624
3277,242810
3278,275261
3279,10843
3280,275261
3286,275261
3295,240633
3299,275261
3311,16937
3318,405407
3322,131367
3333,188078
3334,278817
3335,459520
3346,502177
3349,219484
3355,113017
3356,275261
3367,579576
3379,241213
3382,371644
3388,476793
3420,237752
3433,265141
3446,78434
3449,391894
3451,613219
3461,307904
3470,303578
3501,502561
3506,128524
3507,537107
3516,297989
3517,470086
3524,205034
3531,389534
3539,374484
3541,367406
3546,275261
3559,275552
3560,388062
3564,182800
3566,592491
3569,470963
3570,363818
3582,366765
3588,413331
3597,548055
3610,335691
3626,598851
3628,499580
3639,12329
3655,113017
3656,275261
3660,225587
3675,271928
3678,22201
3680,275261
3683,95140
3694,275261
3699,565831
3705,237555
3709,275261
3720,5521
3731,275261
3735,46759
3740,499466
3741,514634
3754,568159
3755,539126
3762,131759
3770,450160
3776,454436
3787,265784
3800,380288
3809,10843
3810,205414
3823,78755
3827,135864
3828,413207
3830,3082
3832,151406
3835,251729
3843,501030
3863,275261
3880,51137
3882,517526
3885,280548
3902,172201
3908,535761
3911,402723
3922,31896
3923,575210
3932,319372
3935,138113
3939,110387
3964,525105
3967,277511
3968,459520
3972,518809
3990,550452
4004,349724
4019,283379
4023,147544
4046,66064
4047,51733
4051,21057
4061,598838
4064,577801
4077,275261
4082,103858
4084,374484
4085,113415
4087,275261
4090,423102
4105,591653
4109,275261
4114,52575
4120,145526
4136,275594
4140,275261
4146,393044
4150,382448
4155,564472
4169,275261
4173,74322
4180,296938
4195,7916
4197,315592
4201,299615
4207,363818
4241,569554
4248,244960
4249,393925
4250,567253
4253,73278
4254,180171
4264,255153
4268,216686
4274,140276
4281,373550
4284,275261
4288,165731
4290,432253
4299,456042
4302,487372
4308,248550
4317,275261
4322,396481
4326,445991
4327,427277
4328,2158
4329,456522
4335,325257
4338,74803
4341,496465
4355,622512
4361,4119
4370,615875
4395,196323
4401,240422
4403,405168
4404,116990
4411,160960
4413,167727
4416,79780
4420,225086
4447,256920
4468,275261
4481,103970
4495,430812
4499,340621
4501,117364
4502,434435
4515,275261
4518,59110
4534,382478
4545,275261
4569,614925
4573,444642
4590,206975
4603,586932
4617,381411
4618,275261
4619,588686
4622,275261
4626,291257
4632,206118
4666,490684
4675,354187
4685,434626
4692,391894
4699,244280
4702,160223
4703,594081
4712,527424
4715,534749
4716,262599
4733,124511
4740,312904
4752,267723
4754,521042
4755,184172
4761,275261
4767,267723
4772,597733
4773,314899
4800,378949
4808,17108
4823,198960
4832,101977
4833,285175
4840,442210
4845,60117
4849,342382
4872,275261
4884,564472
4895,455026
4900,405586
4916,387256
4918,538543
4920,160960
4922,226498
4932,21244
4934,546550
4935,113017
4937,197556
4964,454149
4968,275261
4977,455827
4985,559073
4988,586932
4999,170634
5012,81410
5021,455827
5024,352206
5025,82847
5029,617405
5031,275261
5035,393613
5044,129457
5046,384071
5090,614925
5091,600313
5106,617405
5112,180171
5118,140480
5135,275261
5144,352526
5149,350423
5154,559808
5158,250228
5161,272669
5163,587636
5168,522199
5169,73637
5170,19162
5175,182544
5179,445940
5183,600479
5190,105594
5198,61698
5200,509339
5220,226498
5226,156468
5229,239538
5235,275261
5237,275261
5257,610590
5267,616649
5270,463859
5279,275261
5285,386899
5298,474750
5306,275261
5314,275261
5321,146268
5322,124644
5327,181079
5332,275261
5335,250153
5353,275261
5365,622512
5367,252321
5369,47888
5380,222533
5389,338595
5405,424817
5415,23521
5424,575551
5436,275261
5439,280177
5449,340621
5450,549484
5451,319583
5452,56236
5455,118220
5456,374484
5466,275261
5472,191809
5473,340621
5479,139424
5481,216591
5485,233624
5501,489154
5502,273330
5524,386609
5540,430276
5541,197963
5545,330613
5551,373124
5553,567547
5556,384847
5564,457998
5576,237542
5592,275261
5598,82847
5603,227064
5612,324875
5619,323933
5624,576082
5639,608647
5643,235250
5653,130677
5654,490684
5656,477192
5668,275261
5671,275261
5685,275261
5690,64154
5706,143262
5711,334834
5714,493655
5717,559368
5720,397389
5736,275261
5738,617599
5745,173683
5746,610590
5758,333094
5761,450767
5763,462562
5764,492607
5765,14562
5777,401725
5782,63667
5790,304020
5793,489154
5800,449680
5810,187489
5830,316667
5840,100920
5841,67130
5855,592564
5856,106151
5863,558154
5865,458656
5867,75757
5868,363818
5872,297413
5874,623293
5897,305821
5898,586932
5900,101977
5907,267741
5914,298660
5917,183188
5920,370312
5923,380811
5936,129462
5940,333404
5946,238398
5988,40554
5992,176997
5996,387522
6000,557574
6002,275594
6023,161061
6024,275261
6027,455827
6034,235169
6037,474000
6042,275261
6047,524504
6052,496456
6053,226747
6055,97479
6072,402723
6073,67176
6074,418420
6084,56524
6091,254519
6092,541988
6097,511696
6099,121870
6105,601701
6106,468544
6121,40915
6122,42532
6133,265758
6140,339962
6153,275261
6162,4643
6170,499636
6176,254070
6179,406596
6180,243967
6186,566049
6197,141777
6198,82847
6213,133446
6227,180171
6237,505123
6239,4879
6259,62810
6265,113017
6270,275261
6283,599691
6294,275261
6310,191405
6318,275261
6320,275261
6332,616649
6381,385552
6382,105234
6384,348411
6397,261919
6402,141777
6412,151797
6430,346457
6436,290158
6440,113440
6449,29199
6453,136109
6454,344617
6459,75757
6463,394060
6467,74512
6474,289562
6478,224328
6486,22065
6490,589856
6497,426289
6509,329216
6521,555310
6528,99118
6532,185665
6535,241657
6541,143359
6554,226747
6561,111673
6565,613219
6569,318345
6581,351861
6588,143161
6597,250970
6598,275261
6606,381475
6610,56524
6612,58348
6615,554099
6635,542904
6638,199439
6644,128319
6672,401662
6676,607946
6678,101872
6688,492607
6689,463859
6691,214766
6703,275261
6706,374484
6712,614670
6716,609834
6728,114709
6738,454149
6751,275261
6758,518809
6771,514584
6772,593358
6782,587295
6783,353548
6792,113898
6797,275261
6803,328475
6805,101872
6807,57110
6808,472682
6818,218697
6827,566023
6828,557599
6829,275261
6870,583090
6877,290122
6879,275261
6893,520596
6901,422766
6903,149616
6904,478367
6908,396481
6909,526178
6912,581975
6913,416960
6917,16937
6923,559952
6924,376940
6939,293296
6951,509800
6952,616335
6955,51080
6957,445533
6992,510020
6993,382094
6995,617405
6996,132129
7007,194632
7016,292953
7022,147978
7023,92418
7031,382337
7034,141286
7047,330543
7053,314007
7055,275261
7057,66323
7064,494460
7067,593358
7069,181079
7078,293526
7079,553890
7092,275261
7129,354187
7133,92498
7135,332639
7137,144790
7138,539904
7140,447626
7143,482134
7151,52042
7153,546597
7154,352206
7163,386820
7167,41821
7169,250122
7170,214827
7175,180171
7176,185894
7186,457354
7188,115373
7192,275261
7209,126595
7212,354187
7221,191640
7225,438845
7236,275261
7238,275261
7242,47640
7244,577035
7245,207030
7258,333491
7261,442628
7265,254687
7267,620345
7276,97818
7291,479060
7293,277496
7296,131779
7306,275261
7329,483382
7335,248527
7351,521255
7358,384071
7359,194044
7361,47888
7370,170347
7373,162431
7375,275261
7390,227064
7401,548231
7404,592747
7409,365958
7413,445526
7417,72776
7422,199439
7429,275261
7432,430008
7433,397543
7435,457354
7442,603610
7449,51733
7450,185851
7452,277277
7453,454149
7455,85425
7458,222313
7465,111130
7482,186098
7485,427847
7487,63771
7496,478612
7500,162563
7505,422766
7509,271753
7525,452599
7526,274577
7528,478414
7536,79902
7537,401755
7541,120970
7546,549415
7556,565935
7573,195584
7576,468405
7579,277316
7583,531268
7593,462027
7594,260312
7599,403340
7606,123025
7612,28859
7622,280533
7629,584176
7630,587636
7632,190591
7647,530356
7658,610132
7668,257618
7673,448646
7678,10868
7703,512059
7716,567547
7725,134930
7736,186156
7738,151832
7741,290337
7742,593366
7745,275261
7749,366284
7758,354600
7782,197581
7788,302377
7794,320337
7795,10843
7799,423861
7814,275261
7815,59110
7816,623778
7821,454193
7828,284938
7843,237555
7860,275261
7862,530870
7872,368884
7884,532453
7891,370349
7896,378007
7903,118267
7904,624906
7917,275261
7922,303280
7923,347410
7934,36798
7940,401347
7948,35248
7979,196558
7985,267614
7989,38438
7997,271753
8000,220271
8026,257932
8032,335691
8033,576640
8045,28777
8052,98718
8054,497188
8057,507010
8072,390355
8103,457583
8105,234383
8108,562028
8110,75757
8121,428105
8126,179321
8132,611203
8134,275261
8144,294427
8153,95068
8155,496465
8160,300733
8161,101872
8174,196941
8195,109615
8201,346340
8210,275261
8217,418635
8231,275261
8235,445693
8239,482980
8251,591711
8264,239401
8269,547187
8278,77904
8281,550452
8284,305605
8298,3669
8300,196266
8307,125071
8314,624662
8317,548098
8320,350721
8321,370449
8325,614670
8336,55929
8339,275261
8345,353871
8360,22757
8361,289168
8370,454149
8376,74211
8385,225086
8401,88912
8410,580974
8412,396481
8423,141286
8426,111130
8432,275261
8437,166998
8446,275261
8450,593940
8453,275261
8459,531238
8461,194925
8465,501834
8484,311903
8498,608376
8513,491484
8534,456696
8536,494075
8538,275261
8544,378558
8545,468544
8550,548231
8555,365323
8565,509945
8569,28696
8583,154467
8589,322134
8598,131263
8600,597555
8606,246965
8608,315592
8614,167173
8618,327192
8626,403559
8631,75906
8632,393635
8634,308638
8636,494409
8638,323725
8639,275261
8641,260919
8643,87067
8650,287226
8655,499828
8659,283481
8664,104538
8665,144790
8673,333999
8680,371598
8690,374802
8701,102220
8710,320472
8712,571433
8716,172738
8717,576384
8729,411217
8754,587636
8755,100419
8756,291427
8757,51767
8770,326123
8773,329147
8787,465636
8797,72780
8798,382094
8805,531904
8808,113017
8810,569455
8811,517270
8817,490197
8833,324045
8845,585761
8849,275261
8850,275261
8855,459622
8857,22757
8863,243917
8864,395384
8871,275261
8872,511040
8878,340621
8888,256124
8909,275261
8917,44949
8919,323935
8935,539126
8941,471113
8943,405895
8961,275261
8964,332230
8973,275261
8979,207629
8980,235320
8981,101872
8986,275261
8997,77870
9009,548098
9014,225197
9020,94537
9039,275261
9043,125688
9044,114914
9047,79492
9055,554099
9064,522447
9071,44035
9072,423299
9074,501437
9076,541780
9106,310369
9113,596726
9121,585761
9127,56524
9128,347410
9137,275261
9162,577907
9177,458544
9183,569785
9190,513875
9207,294427
9210,151406
9214,618239
9220,578697
9227,166998
9231,196558
9235,90343
9237,448805
9238,219726
9241,144379
9244,32793
9246,275592
9250,366639
9254,405897
9260,500078
9263,454436
9273,498776
9274,373124
9291,14436
9298,128768
9302,267588
9306,112745
9308,338908
9312,466895
9327,349250
9328,275261
9341,114369
9364,30819
9367,196203
9369,421247
9370,301499
9380,463581
9381,532569
9383,516396
9384,356068
9386,396369
9406,130892
9424,79902
9429,442356
9434,593054
9442,598378
9461,276899
9463,378558
9473,180171
9474,393185
9480,206955
9481,295394
9483,589496
9492,275261
9495,418175
9503,405586
9518,617405
9550,290337
9551,129155
9556,611178
9558,507010
9560,56437
9565,606036
9575,557599
9583,6539
9592,490754
9593,48327
9597,129811
9602,104538
9604,246561
9621,124281
9670,457583
9673,37282
9682,67176
9686,448485
9689,548389
9692,503090
9695,146005
9700,358032
9724,340621
9725,599795
9733,38795
9740,219484
9746,173671
9752,530551
9758,446655
9761,275261
9764,178507
9773,504528
9777,275261
9784,55204
9794,61568
9795,143262
9802,275261
9805,543790
9806,275261
9810,533654
9814,221736
9832,91556
9840,82847
9845,275261
9854,275261
9862,369516
9863,22757
9868,275261
9870,227064
9879,64036
9886,185665
9913,171658
9917,268873
9920,1971
9923,74428
9954,400746
9959,275261
9960,470286
9962,165430
9963,154134
9970,275261
9975,77606
9981,615774
9987,367931
10005,56655
10008,524431
10015,239762
10032,218206
10033,241213
10037,541465
10040,22757
10047,402984
10048,100920
10049,327995
10057,597555
10059,234779
10061,286852
10062,623758
10077,175017
10093,170183
10104,200553
10120,397440
10129,382094
10131,275261
10132,501732
10139,182509
10142,256439
10150,507978
10152,38857
10153,400964
10158,275594
10181,302041
10185,374484
10192,121743
10197,131222
10199,320472
10217,176654
10218,32076
10230,327633
10241,561831
10263,371150
10265,601701
10279,422900
10292,620594
10294,538118
10302,592320
10308,185095
10327,486019
10329,456052
10333,539126
10344,84597
10349,97479
10369,275261
10376,340621
10389,132499
10412,275261
10417,90757
10424,619199
10432,451800
10438,541465
10444,312417
10447,559512
10452,324045
10461,586932
10473,275261
10474,275261
10482,19092
10484,68496
10503,400964
10507,228988
10512,454149
10513,87640
10533,55971
10539,496768
10545,140751
10549,151406
10550,617491
10555,477379
10564,275261
10571,466878
10579,589856
10584,196558
10588,532925
10589,338908
10594,202935
10608,255918
10629,332639
10630,155280
10632,427901
10653,347366
10663,381817
10667,486761
10674,275261
10675,275261
10680,288047
10688,44035
10699,546722
10700,288062
10711,569396
10716,589856
10734,111218
10746,270248
10750,484743
10752,305605
10753,226747
10778,468844
10780,191054
10789,498126
10791,411454
10792,229440
10795,390355
10796,111673
10798,275261
10805,51733
10807,543453
10812,44035
10813,276990
10814,336972
10818,275261
10827,440376
10846,100922
10855,275261
10859,483382
10870,276035
10874,101687
10882,312034
10901,456522
10905,355776
10911,588037
10913,56970
10916,275261
10926,168324
10930,454149
10934,555440
10947,22757
10954,548055
10956,462027
10970,321578
10974,492603
10977,397666
10989,275261
10995,340476
10999,294427
11003,533223
11006,158502
11007,310379
11009,225361
11012,548231
11016,465889
11017,275261
11027,275261
11028,129155
11029,353388
11032,82847
11040,311998
11047,289243
11064,315661
11068,541988
11074,386985
11078,254519
11091,606613
11120,544303
11124,129871
11147,517881
11159,256069
11160,268750
11161,267741
11165,297989
11172,597959
11179,546992
11184,428598
11192,261386
11195,18001
11210,64154
11212,74262
11220,223472
11224,277524
11246,18519
11265,283541
11267,249257
11280,241594
11293,256710
11301,80314
11311,206576
11312,135259
11315,188632
11316,392726
11324,322770
11333,275261
11345,418739
11353,29050
11356,147652
11359,539986
11360,237488
11361,269414
11367,539126
11373,555298
11380,275261
11382,580974
11387,40915
11394,554099
11396,6897
11399,105594
11406,131263
11407,79902
11411,506595
11418,445735
11422,275261
11430,275261
11435,239762
11448,378269
11451,521380
11467,110432
11474,185906
11496,275261
11500,532302
11504,435284
11524,509365
11527,7648
11528,564972
11529,385468
11551,255949
11556,194634
11565,188415
11566,492607
11578,542610
11597,162563
11599,320337
11601,553355
11604,238481
11608,124428
11610,35618
11612,117364
11614,275261
11629,278478
11642,173094
11644,392512
11657,275261
11693,250228
11703,272750
11704,252552
11730,319486
11753,262951
11754,561831
11768,476636
11769,418175
11772,430812
11773,340621
11782,271660
11786,212677
11790,176715
11808,94537
11810,136489
11818,614670
11822,144379
11829,275261
11844,531268
11846,275261
11862,275261
11865,275261
11867,21931
11873,522455
11893,504312
11918,490216
11923,374413
11925,275261
11927,252000
11930,275261
11959,41821
11961,279951
11970,496768
11973,20765
11984,124644
11986,497963
11988,94662
12000,275261
12024,294863
12031,267369
12043,62810
12044,275261
12060,472642
12086,304365
12099,275261
12118,275261
12120,131367
12124,111214
12127,275261
12130,34947
12134,323980
12137,551354
12157,180037
12161,180171
12167,17497
12174,101872
12178,527898
12183,117364
12186,275261
12187,308395
12193,275261
12196,283179
12198,537107
12212,576576
12229,400977
12236,202045
12239,417634
12242,263966
12254,277837
12271,545988
12280,437160
12293,509800
12304,110209
12314,350721
12318,365958
12368,268759
12377,100458
12378,193601
12389,130374
12398,460406
12404,54613
12407,327995
12410,372208
12414,226747
12428,46759
12432,418860
12434,275261
12436,257310
12439,538330
12442,354600
12449,16261
12463,400169
12468,587636
12491,147149
12501,348389
12509,277079
12512,392188
12523,442628
12538,336268
12540,55098
12545,174566
12567,620677
12568,481146
12569,579576
12577,10843
12590,167278
12602,374484
12605,451871
12611,379260
12620,198766
12644,430276
12655,512509
12662,38294
12671,314899
12689,374309
12710,502920
12728,419228
12731,529453
12754,564472
12755,457583
12760,434626
12766,386820
12773,275261
12781,301817
12786,494057
12788,230010
12801,341671
12807,275261
12814,442210
12815,373890
12818,185665
12838,457148
12844,22757
12851,418677
12854,510328
12856,233624
12857,573668
12861,205182
12869,275261
12881,618974
12884,302041
12900,609587
12908,197430
12918,536681
12925,209262
12926,275261
12940,34525
12947,141083
12952,117748
12955,334797
12961,119154
12963,124281
12983,343906
12985,63422
12996,616132
12997,2420
13002,513179
13016,188235
13022,492607
13023,226498
13060,304287
13063,14354
13068,303896
13074,275261
13075,444400
13079,283179
13089,449551
13091,279831
13096,258385
13097,528144
13103,176250
13104,459268
13106,253766
13127,273330
13134,270855
13142,290893
13148,235320
13150,307036
13151,10843
13158,241980
13167,158229
13168,194044
13170,101708
13172,275261
13181,201505
13190,113017
13192,199467
13198,275261
13219,526402
13226,275261
13227,318901
13239,603610
13243,347000
13244,459622
13270,149616
13283,328468
13299,275261
13301,280869
13306,582732
13308,356557
13311,28859
13320,239762
13323,73200
13360,140480
13376,275261
13384,275261
13386,275261
13394,525038
13395,374471
13402,352206
13425,490974
13437,439272
13438,275261
13444,197765
13446,539126
13462,244873
13466,53727
13468,169864
13471,70896
13486,600557
13495,64906
13497,105146
13500,183871
13501,275261
13511,275261
13516,566023
13526,309704
13533,320337
13567,224865
13569,275261
13593,210839
13594,280010
13597,28506
13607,327192
13620,275261
13621,248089
13629,248550
13646,398965
13652,222751
13653,271928
13673,287226
13677,275261
13681,175835
13689,360306
13700,283541
13728,615614
13739,275261
13743,488440
13745,275261
13748,511506
13750,400058
13765,357286
13766,275261
13773,450199
13779,299327
13780,528144
13781,518809
13782,498126
13793,321362
13822,108139
13836,565831
13847,275261
13853,328809
13875,365272
13880,386411
13884,357972
13889,424889
13903,441687
13919,122789
13931,10613
13937,601633
13957,376305
13989,123228
13994,546992
14003,497649
14008,603610
14011,84917
14012,340621
14016,314606
14017,331237
14018,275261
14027,254519
14028,442628
14031,544301
14033,314606
14036,157850
14048,556740
14055,594278
14056,600313
14060,250228
14069,392318
14072,117364
14082,320105
14090,530459
14099,230361
14121,17418
14123,505508
14138,422624
14143,144790
14145,382094
14147,564853
14156,475252
14161,483278
14166,591353
14177,55629
14179,311998
14182,297371
14185,445533
14190,275261
14194,322631
14200,278936
14211,546992
14222,275261
14232,494409
14240,275261
14243,101872
14248,371644
14256,225587
14257,275261
14258,413331
14260,392188
14267,566023
14276,101977
14287,430667
14291,256288
14294,459622
14297,197556
14298,59110
14302,227806
14310,120328
14320,526178
14322,610125
14325,340621
14326,196852
14349,280715
14366,220271
14370,287275
14371,18361
14373,91556
14377,610798
14385,270855
14399,226970
14409,235966
14420,20028
14433,275261
14437,195196
14439,433773
14448,116801
14452,586932
14463,349977
14465,275261
14468,402065
14486,252006
14493,476805
14521,124428
14522,24474
14535,56700
14546,497792
14567,557004
14568,327573
14579,399032
14587,532117
14592,65120
14598,34812
14604,188710
14617,338976
14619,275261
14661,128261
14686,230202
14687,51445
14697,600382
14699,28859
14700,316357
14721,188235
14726,275261
14731,18519
14746,594376
14760,37944
14763,275261
14764,218060
14780,411217
14790,471113
14791,431741
14792,275261
14796,368884
14800,254519
14810,369920
14826,577284
14829,436935
14833,213829
14834,201649
14837,539904
14843,586932
14849,469190
14853,608647
14871,504589
14886,425002
14891,275261
14898,135058
14901,345107
14907,275261
14909,275261
14918,72804
14926,601633
14934,275261
14939,47528
14940,411246
14946,417237
14947,275594
14948,167342
14960,275261
14961,235704
14962,351861
14971,79902
14980,170347
14982,464211
14990,90757
14992,21931
14993,375834
14994,373124
14995,275261
15010,130556
15014,253506
15017,348999
15022,409598
15033,275261
15036,28859
15043,237488
15051,332639
15058,100238
15060,28506
15062,136457
15064,292920
15067,365958
15071,538307
15078,268649
15080,134437
15082,275261
15085,340621
15090,270233
15093,10209
15095,167173
15101,531020
15113,275261
15115,595568
15116,13379
15127,422710
15136,213529
15147,275261
15157,154134
15164,180037
15166,96640
15168,103874
15171,427620
15185,178371
15192,222533
15193,533654
15207,268443
15209,371598
15214,597511
15222,510770
15231,248550
15235,122807
15257,263294
15261,238481
15263,275261
15264,89931
15266,142979
15273,268249
15279,282499
15281,275261
15284,275261
15296,853
15297,347160
15307,363219
15309,325257
15315,250469
15337,237081
15341,88912
15348,310379
15349,18519
15351,409531
15373,140570
15382,587884
15389,286627
15392,462537
15415,400058
15422,511109
15431,248774
15438,522199
15439,435873
15455,232830
15466,332144
15470,397839
15471,275261
15480,189958
15482,287484
15483,222533
15491,432256
15497,143496
15513,294427
15515,150404
15521,531310
15525,120709
15526,22757
15547,332639
15556,590228
15558,449850
15568,275261
15569,409971
15571,220090
15585,144790
15593,287226
15594,427620
15605,617646
15607,496783
15608,225587
15622,503081
15623,275261
15627,325346
15631,308395
15632,262605
15639,569366
15643,275261
15657,275261
15667,301608
15676,101872
15679,294427
15700,553026
15702,275261
15706,409036
15710,30075
15718,139424
15726,530274
15735,556798
15743,517718
15753,262272
15755,107004
15756,217953
15772,250970
15774,624906
15780,48809
15781,62496
15782,72390
15786,51684
15795,265231
15797,607946
15815,140538
15834,569074
15853,387256
15864,136055
15874,603567
15876,26728
15877,490684
15884,416822
15895,213407
15912,275261
15923,247852
15926,119529
15931,350423
15952,213499
15955,3841
15960,620594
15965,554252
15968,530974
15970,378558
15987,193047
15995,275261
16008,275261
16034,47274
16046,275261
16047,516536
16052,357592
16065,541394
16069,491690
16070,85222
16071,123485
16074,497963
16115,118903
16118,496783
16120,88912
16133,199467
16141,81028
16146,275261
16152,428870
16154,275261
16175,500594
16178,54713
16192,181079
16193,275261
16194,136331
16197,463668
16198,170480
16217,275261
16221,448485
16222,275261
16224,146845
16229,584455
16235,275261
16238,543790
16243,337187
16256,275261
16265,275261
16270,270050
16279,446029
16280,455400
16282,275261
16286,393935
16290,593659
16291,406663
16310,275552
16316,600528
16323,131941
16329,286330
16336,559808
16350,54577
16352,275261
16354,556257
16355,277277
16356,119236
16363,107432
16370,256413
16371,119236
16374,279193
16377,406105
16384,261701
16400,375546
16401,344409
16412,237555
16432,10843
16437,275261
16461,243046
16474,479713
16481,491484
16493,537369
16496,139424
16500,567378
16501,105198
16508,124358
16517,275261
16519,395384
16526,477379
16530,252174
16533,617405
16536,275261
16537,280177
16539,71149
16576,224328
16577,555050
16580,537293
16582,459622
16586,235141
16601,325346
16604,478421
16606,490684
16607,277323
16609,134823
16614,262546
16625,200671
16643,583090
16657,181079
16660,275261
16662,217506
16668,607922
16673,275261
16674,182800
16685,275261
16688,277031
16689,317371
16694,166998
16695,22757
16697,29050
16702,156565
16704,43344
16705,502196
16726,232997
16730,253130
16733,521042
16746,594992
16753,384377
16759,374671
16761,298201
16768,275261
16777,539231
16780,181398
16781,513875
16787,402723
16796,275261
16797,241975
16807,275261
16819,185665
16823,275261
16826,275261
16829,246378
16831,457354
16833,599795
16837,275261
16838,330816
16853,156579
16865,10843
16871,228988
16895,120591
