528144,90,5424,15:27:00,1
532453,90,5424,15:27:00,1
532569,90,5424,15:27:00,1
534596,90,5424,15:27:00,1
539126,90,5424,15:27:00,1
540934,90,5424,15:27:00,1
541988,90,5424,15:27:00,1
543790,90,5424,15:27:00,1
546722,90,5424,15:27:00,1
546992,90,5424,15:27:00,1
548098,90,5424,15:27:00,1
550452,90,5424,15:27:00,1
553890,90,5424,15:27:00,1
556366,90,5424,15:27:00,1
556458,90,5424,15:27:00,1
558154,90,5424,15:27:00,1
566644,90,5424,15:27:00,1
567378,90,5424,15:27:00,1
567726,90,5424,15:27:00,1
568182,90,5424,15:27:00,1
569179,90,5424,15:27:00,1
569785,90,5424,15:27:00,1
574204,90,5424,15:27:00,1
577309,90,5424,15:27:00,1
578821,90,5424,15:27:00,1
580720,90,5424,15:27:00,1
583090,90,5424,15:27:00,1
583222,90,5424,15:27:00,1
587636,90,5424,15:27:00,1
591590,90,5424,15:27:00,1
601402,90,5424,15:27:00,1
238557,90,4220,08:31:00,2
115200,100,4220,10:16:00,2
176889,100,4220,10:16:00,2
329058,100,4220,10:16:00,2
456895,100,4220,10:16:00,2
475878,100,4220,10:16:00,2
5237,100,4220,10:17:00,2
12332,100,4220,10:17:00,2
29323,100,4220,10:17:00,2
57791,100,4220,10:17:00,2
99935,100,4220,10:17:00,2
258003,100,4220,10:17:00,2
377333,100,4220,10:17:00,2
510603,100,4220,10:17:00,2
533639,100,4220,10:17:00,2
188675,100,4220,10:18:00,2
268555,100,4220,10:18:00,2
488564,100,4220,10:18:00,2
48916,100,4220,10:20:00,2
180618,100,4220,10:20:00,2
316815,100,4220,10:20:00,2
333784,100,4220,10:20:00,2
507377,100,4220,10:20:00,2
532650,100,4220,10:20:00,2
27499,100,4220,10:21:00,2
43628,100,4220,10:21:00,2
78477,100,4220,10:21:00,2
92450,100,4220,10:21:00,2
182489,100,4220,10:21:00,2
242450,100,4220,10:21:00,2
296155,100,4220,10:21:00,2
364374,100,4220,10:21:00,2
387982,100,4220,10:21:00,2
428863,100,4220,10:21:00,2
16249,100,4220,10:22:00,2
66765,100,4220,10:22:00,2
210761,100,4220,10:22:00,2
217921,100,4220,10:22:00,2
319866,100,4220,10:22:00,2
342087,100,4220,10:22:00,2
402792,100,4220,10:22:00,2
525951,100,4220,10:22:00,2
528002,100,4220,10:22:00,2
557544,100,4220,10:22:00,2
602243,100,4220,10:22:00,2
367509,100,4220,10:23:00,2
17863,0,4220,10:25:00,2
21683,0,4220,10:25:00,2
57422,0,4220,10:25:00,2
61148,0,4220,10:25:00,2
85012,100,4220,10:25:00,2
92066,0,4220,10:25:00,2
103338,0,4220,10:25:00,2
119752,0,4220,10:25:00,2
120443,0,4220,10:25:00,2
121082,100,4220,10:25:00,2
142902,0,4220,10:25:00,2
145897,0,4220,10:25:00,2
155330,0,4220,10:25:00,2
155522,0,4220,10:25:00,2
187943,100,4220,10:25:00,2
211566,0,4220,10:25:00,2
224595,0,4220,10:25:00,2
235514,0,4220,10:25:00,2
246957,0,4220,10:25:00,2
247563,0,4220,10:25:00,2
257158,0,4220,10:25:00,2
303423,0,4220,10:25:00,2
315452,0,4220,10:25:00,2
344158,100,4220,10:25:00,2
349451,0,4220,10:25:00,2
378073,0,4220,10:25:00,2
406012,0,4220,10:25:00,2
419241,0,4220,10:25:00,2
419748,100,4220,10:25:00,2
445463,0,4220,10:25:00,2
484497,0,4220,10:25:00,2
509188,0,4220,10:25:00,2
517337,100,4220,10:25:00,2
523223,0,4220,10:25:00,2
525493,0,4220,10:25:00,2
528166,0,4220,10:25:00,2
538823,0,4220,10:25:00,2
556298,0,4220,10:25:00,2
563692,0,4220,10:25:00,2
599530,0,4220,10:25:00,2
600770,0,4220,10:25:00,2
4283,0,4220,10:26:00,2
13896,0,4220,10:26:00,2
106447,0,4220,10:26:00,2
144592,0,4220,10:26:00,2
181286,0,4220,10:26:00,2
181585,0,4220,10:26:00,2
190762,0,4220,10:26:00,2
283332,0,4220,10:26:00,2
320706,0,4220,10:26:00,2
336502,0,4220,10:26:00,2
370371,0,4220,10:26:00,2
382315,0,4220,10:26:00,2
386887,0,4220,10:26:00,2
427139,0,4220,10:26:00,2
5980,90,3811,13:24:00,3
11059,90,3811,13:24:00,3
21931,90,3811,13:24:00,3
74262,90,3811,13:24:00,3
146781,90,3811,13:24:00,3
173094,90,3811,13:24:00,3
175835,90,3811,13:24:00,3
180037,90,3811,13:24:00,3
194044,90,3811,13:24:00,3
267723,90,3811,13:24:00,3
290303,90,3811,13:24:00,3
366723,90,3811,13:24:00,3
432968,90,3811,13:24:00,3
451800,90,3811,13:24:00,3
23521,90,4502,04:38:00,4
40476,90,4502,04:38:00,4
46539,90,4502,04:38:00,4
117158,90,4502,04:38:00,4
182140,90,4502,04:38:00,4
263935,90,4502,04:38:00,4
270248,90,4502,04:38:00,4
320337,90,4502,04:38:00,4
593900,90,4502,04:38:00,4
617405,90,4502,04:38:00,4
617646,90,4502,04:38:00,4
355155,90,4502,04:39:00,4
534541,70,4502,04:43:00,4
48098,70,4502,04:50:00,4
159191,50,4502,04:53:00,4
283576,70,4502,04:55:00,4
87553,70,4502,04:57:00,4
56437,0,4502,05:03:00,4
392167,90,4502,05:08:00,4
604863,50,4502,05:09:00,4
114215,70,4502,05:18:00,4
411217,50,4502,05:18:00,4
353598,50,4502,05:26:00,4
182507,90,4502,05:30:00,4
233263,70,4502,05:30:00,4
280263,90,4502,05:30:00,4
409071,70,4502,05:35:00,4
457583,90,4502,05:35:00,4
517860,70,4502,05:35:00,4
582836,90,4502,05:52:00,4
97316,90,4502,05:56:00,4
618051,50,4502,06:03:00,4
139200,90,4502,06:05:00,4
284575,50,4502,06:06:00,4
588686,50,4502,06:06:00,4
294427,70,4502,06:09:00,4
400058,50,4502,06:11:00,4
296429,90,4502,06:13:00,4
353897,90,4502,06:13:00,4
258945,70,4502,06:14:00,4
486413,90,4502,06:15:00,4
526178,50,4502,06:15:00,4
534119,90,4502,06:20:00,4
567378,90,4502,06:20:00,4
425866,70,4502,06:25:00,4
484153,90,4502,06:28:00,4
452968,90,4502,06:30:00,4
572660,90,4502,06:30:00,4
541988,70,4502,06:36:00,4
277323,70,4502,06:41:00,4
486761,90,4502,06:47:00,4
2414,90,4502,06:48:00,4
40539,90,4502,06:50:00,4
606576,90,4502,06:54:00,4
406596,90,4502,06:56:00,4
311856,70,4502,06:57:00,4
269642,90,4502,06:58:00,4
126974,90,4502,07:02:00,4
321362,90,4502,07:02:00,4
510233,90,4502,07:02:00,4
473071,90,4502,07:03:00,4
24214,30,4502,13:50:00,4
5073,50,4502,13:53:00,4
299835,70,4502,13:57:00,4
606671,70,4502,14:08:00,4
239721,70,4502,14:18:00,4
279399,70,4503,03:47:00,4
304395,70,4503,03:54:00,4
434567,70,4503,04:19:00,4
277744,90,4503,04:23:00,4
434897,90,4503,04:23:00,4
44399,90,4503,04:26:00,4
179785,70,4503,04:26:00,4
459622,0,4503,04:33:00,4
513413,0,4503,04:33:00,4
311587,70,4503,04:39:00,4
621208,90,4503,04:39:00,4
294536,70,4503,05:10:00,4
127468,80,4503,05:21:00,4
327995,60,4503,05:21:00,4
185593,70,4503,05:36:00,4
520195,90,4503,05:49:00,4
565069,70,4503,05:49:00,4
304959,70,4507,04:37:00,4
354193,80,4509,06:09:00,4
490327,80,4509,10:18:00,4
289148,80,4509,14:05:00,4
164989,90,4510,03:27:00,4
296928,80,4510,04:35:00,4
115492,70,4510,05:51:00,4
498231,80,4510,13:50:00,4
550438,80,4510,13:55:00,4
12311,70,4511,03:56:00,4
336296,80,4511,04:23:00,4
160143,80,4511,04:26:00,4
412390,80,4513,03:46:00,4
107900,10,4513,04:34:00,4
282398,70,4513,04:35:00,4
219179,0,4513,04:38:00,4
83676,10,4513,04:47:00,4
386593,80,4515,03:19:00,4
600261,80,4515,03:26:00,4
578559,80,4515,03:32:00,4
67176,70,4516,03:11:00,4
257962,70,4516,04:34:00,4
54506,70,4516,05:41:00,4
204005,80,4516,05:44:00,4
427973,70,4516,13:51:00,4
487577,80,4517,05:04:00,4
60120,80,4519,12:31:00,4
21788,70,4521,13:05:00,4
445582,80,4521,13:06:00,4
464977,80,4523,14:42:00,4
624626,80,4524,14:41:00,4
357972,30,4525,03:32:00,4
433610,10,4525,03:32:00,4
213829,60,4525,03:33:00,4
585561,20,4525,03:42:00,4
291817,0,4525,03:56:00,4
280533,0,4525,04:18:00,4
498672,60,4526,03:25:00,4
60117,10,4526,03:46:00,4
443881,0,4526,03:59:00,4
9982,80,4527,03:13:00,4
74262,70,4527,03:57:00,4
478832,10,4527,04:04:00,4
1916,70,4527,04:10:00,4
594702,90,4527,04:24:00,4
253686,90,4527,04:34:00,4
65155,80,4528,04:01:00,4
550615,80,4528,04:01:00,4
262824,90,4529,13:40:00,4
173926,80,4529,13:49:00,4
469906,90,4529,14:04:00,4
55629,20,4530,03:12:00,4
161279,40,4530,03:35:00,4
197126,80,4530,12:25:00,4
94745,90,4537,08:44:00,4
324656,20,4538,04:03:00,4
252174,30,4540,03:23:00,4
226511,80,4542,03:26:00,4
404871,70,4544,14:27:00,4
142756,0,4544,15:12:00,4
149603,10,4545,03:43:00,4
422865,80,4545,04:21:00,4
162325,80,4546,04:30:00,4
428105,70,4546,04:30:00,4
523835,60,4546,04:30:00,4
531379,90,4546,04:30:00,4
76266,80,4546,04:31:00,4
276035,70,4546,04:31:00,4
411099,80,4546,04:31:00,4
574204,90,4546,04:32:00,4
407244,60,4546,11:39:00,4
241657,0,4546,12:06:00,4
62890,80,4546,12:18:00,4
365950,90,4546,12:27:00,4
231645,80,4546,12:32:00,4
34525,60,4546,12:33:00,4
366520,0,4546,12:33:00,4
579518,0,4546,13:11:00,4
358465,0,4546,13:14:00,4
114139,90,4546,13:15:00,4
492603,50,4546,13:16:00,4
410356,80,4546,13:18:00,4
436056,80,4546,13:18:00,4
395438,0,4546,13:20:00,4
478952,80,4546,13:22:00,4
1547,90,4546,13:23:00,4
461012,90,4546,13:24:00,4
548317,90,4546,13:24:00,4
615774,80,4546,13:24:00,4
315075,60,4546,13:25:00,4
407777,0,4548,03:23:00,4
215845,80,4550,14:02:00,4
96319,0,4550,14:15:00,4
416664,0,4550,14:15:00,4
496940,0,4550,14:15:00,4
532569,30,4551,13:58:00,4
46682,70,4551,14:05:00,4
346454,70,4551,14:05:00,4
497786,80,4551,14:13:00,4
583090,80,4551,14:13:00,4
46801,80,4551,14:22:00,4
438293,50,4551,14:36:00,4
529650,60,4551,14:36:00,4
434455,60,4551,14:42:00,4
50536,70,4551,14:46:00,4
25311,70,4551,14:51:00,4
306084,0,4551,15:12:00,4
530325,0,4551,15:12:00,4
1785,60,4551,15:16:00,4
140811,60,4551,15:43:00,4
169708,10,4551,15:52:00,4
433933,0,4551,15:55:00,4
283541,60,4552,03:02:00,4
24474,50,4552,03:11:00,4
324045,65,4552,03:22:00,4
458719,70,4552,03:22:00,4
343333,60,4552,03:23:00,4
141286,90,4552,03:31:00,4
210226,60,4552,03:32:00,4
548055,10,4552,03:47:00,4
462759,70,4552,03:51:00,4
248550,70,4552,04:07:00,4
243145,80,4552,05:28:00,4
214626,90,4552,05:32:00,4
596241,0,4552,05:51:00,4
18519,60,4552,05:52:00,4
280997,0,4552,06:02:00,4
522336,80,4552,08:15:00,4
350024,0,4553,03:52:00,4
250270,10,4553,04:20:00,4
148987,60,4555,04:57:00,4
186901,60,4555,04:57:00,4
382094,70,4557,12:51:00,4
494057,80,4557,12:51:00,4
354153,60,4557,12:52:00,4
414408,70,4557,12:52:00,4
192632,60,4557,12:57:00,4
227064,60,4557,12:57:00,4
580963,70,4557,12:57:00,4
201378,30,4557,13:03:00,4
41112,60,4557,13:04:00,4
532490,70,4557,13:06:00,4
88523,80,4557,13:15:00,4
281829,80,4557,13:20:00,4
115180,80,4557,14:05:00,4
242287,70,4558,03:13:00,4
397543,40,4558,04:21:00,4
363510,60,4558,04:40:00,4
612520,60,4558,05:27:00,4
8103,20,4559,03:31:00,4
478346,0,4559,03:51:00,4
397620,70,4559,05:36:00,4
281127,60,4559,06:08:00,4
267846,10,4559,08:36:00,4
112993,0,4559,08:51:00,4
249526,70,4560,02:57:00,4
569447,60,4560,03:08:00,4
41693,60,4560,04:52:00,4
44035,70,4561,03:57:00,4
592326,0,4561,04:06:00,4
71255,60,4562,03:18:00,4
85795,70,4562,03:18:00,4
287649,70,4562,03:26:00,4
491489,90,4562,04:05:00,4
111411,60,4562,04:07:00,4
166998,80,4562,04:41:00,4
97855,60,4562,04:46:00,4
275044,60,4562,04:46:00,4
180768,60,4562,04:49:00,4
563449,60,4562,04:49:00,4
520313,0,4562,04:56:00,4
359636,70,4563,03:53:00,4
158437,60,4563,03:59:00,4
220442,80,4563,04:13:00,4
86177,80,4563,04:14:00,4
174837,60,4563,04:14:00,4
567655,70,4563,04:14:00,4
127505,80,4563,04:21:00,4
230865,60,4563,04:25:00,4
273062,70,4563,04:28:00,4
310752,70,4563,04:35:00,4
532477,70,4563,04:35:00,4
536930,60,4563,04:37:00,4
566294,10,4564,13:10:00,4
307244,10,4564,13:16:00,4
303067,10,4564,13:17:00,4
95938,60,4564,14:07:00,4
369348,70,4564,14:17:00,4
161704,70,4565,03:25:00,4
168480,70,4565,05:09:00,4
531983,90,4565,05:17:00,4
424363,90,4565,05:18:00,4
521818,90,4565,05:18:00,4
529022,90,4565,05:18:00,4
194118,90,4565,05:19:00,4
350507,70,4565,05:20:00,4
308414,60,4565,05:30:00,4
493655,60,4565,05:32:00,4
149241,90,4565,05:38:00,4
253829,70,4565,05:43:00,4
600723,90,4565,05:52:00,4
239592,90,4565,05:55:00,4
613582,80,4565,05:55:00,4
341539,70,4565,05:56:00,4
602876,80,4565,05:56:00,4
624282,80,4565,05:58:00,4
294951,70,4565,06:00:00,4
505508,90,4565,06:00:00,4
442284,0,4567,03:53:00,4
313340,60,4571,13:17:00,4
556350,0,4571,13:23:00,4
576640,60,4571,13:23:00,4
569772,60,4572,04:35:00,4
617397,60,4572,04:35:00,4
490404,60,4572,04:40:00,4
273828,0,4572,05:15:00,4
456935,70,4572,05:33:00,4
553664,60,4572,12:26:00,4
165104,70,4572,12:52:00,4
614811,70,4572,14:48:00,4
553257,60,4572,14:51:00,4
485372,60,4572,14:57:00,4
522813,60,4573,05:10:00,4
182084,60,4573,08:22:00,4
256148,60,4573,09:11:00,4
341372,70,4573,09:24:00,4
365283,60,4573,12:46:00,4
178047,80,4575,03:03:00,4
432452,60,4575,03:54:00,4
191936,60,4575,04:13:00,4
312845,50,4575,04:13:00,4
320895,50,4575,13:16:00,4
442658,0,4579,14:38:00,4
384221,10,4579,14:51:00,4
475701,60,4580,06:56:00,4
369282,60,4580,08:02:00,4
352015,80,4580,11:54:00,4
541819,90,4580,11:54:00,4
10669,60,4587,12:13:00,4
144114,100,4587,12:45:00,4
280165,90,4587,12:46:00,4
455827,60,4587,13:21:00,4
19503,60,4587,13:46:00,4
53898,70,4587,15:42:00,4
549358,70,4587,15:43:00,4
374484,50,4587,17:36:00,4
206576,60,4588,16:06:00,4
206975,70,4588,16:06:00,4
288047,70,4588,16:09:00,4
616136,50,4588,16:09:00,4
196323,60,4588,16:30:00,4
111214,90,4595,01:35:00,4
583845,0,4595,15:08:00,4
33455,70,4596,16:55:00,4
100118,80,4596,17:01:00,4
170988,60,4596,17:01:00,4
22492,70,4596,19:15:00,4
413919,70,4596,19:15:00,4
206744,60,4596,20:27:00,4
469501,60,4596,20:27:00,4
101687,50,4596,20:46:00,4
136075,60,4596,20:46:00,4
73161,70,4600,17:22:00,4
91904,60,4600,17:50:00,4
484334,80,4600,17:50:00,4
179392,60,4600,18:11:00,4
470675,70,4601,15:46:00,4
228988,50,4601,15:55:00,4
141590,60,4601,16:14:00,4
577180,70,4602,12:56:00,4
48668,60,4602,13:34:00,4
173954,0,4602,13:50:00,4
284221,70,4612,01:54:00,4
289519,90,4614,16:03:00,4
177475,50,4618,17:20:00,4
316218,70,4622,15:55:00,4
56438,60,4622,16:04:00,4
158666,60,4622,17:23:00,4
541173,60,4622,17:37:00,4
132081,90,4622,20:01:00,4
21063,0,4622,20:10:00,4
32953,80,4622,22:26:00,4
290893,60,4622,22:26:00,4
364441,60,4622,22:26:00,4
135864,70,4622,22:27:00,4
256420,50,4622,22:27:00,4
322134,70,4622,22:27:00,4
424295,60,4622,22:27:00,4
98718,70,4622,22:31:00,4
28696,60,4622,22:33:00,4
250111,60,4622,22:33:00,4
373124,70,4622,22:33:00,4
414557,70,4622,22:33:00,4
282465,70,4622,22:34:00,4
177936,100,4622,22:38:00,4
58857,70,4622,22:39:00,4
136867,10,4622,22:39:00,4
303578,50,4622,22:40:00,4
71713,50,4622,22:41:00,4
128261,50,4622,22:44:00,4
261661,60,4622,22:47:00,4
392569,60,4622,22:47:00,4
602877,60,4622,22:48:00,4
608647,60,4622,22:48:00,4
614131,90,4622,22:48:00,4
403499,80,4622,22:49:00,4
551307,70,4622,22:49:00,4
150752,70,4622,22:50:00,4
121870,50,4622,22:53:00,4
11263,70,4622,22:54:00,4
220090,60,4622,22:54:00,4
82251,0,4622,22:55:00,4
211658,0,4622,22:55:00,4
491985,70,4622,22:57:00,4
64130,60,4624,15:39:00,4
245449,90,4626,15:44:00,4
222784,70,4626,16:15:00,4
170071,80,4627,00:20:00,4
179672,60,4627,00:20:00,4
201649,70,4627,00:23:00,4
306720,70,4627,00:23:00,4
344617,70,4627,00:23:00,4
511755,0,4627,00:23:00,4
523255,80,4627,00:26:00,4
539126,70,4627,00:26:00,4
620594,70,4627,00:26:00,4
195833,60,4627,00:51:00,4
206721,60,4627,00:51:00,4
517703,90,4627,00:51:00,4
28482,0,4627,00:53:00,4
59539,70,4627,00:53:00,4
133677,0,4627,00:53:00,4
209121,0,4627,00:53:00,4
248038,0,4627,00:53:00,4
333773,70,4627,00:53:00,4
361474,0,4627,00:53:00,4
402475,0,4627,00:53:00,4
436595,0,4627,00:53:00,4
442960,0,4627,00:53:00,4
502414,80,4627,00:53:00,4
561982,0,4627,00:53:00,4
599652,0,4627,00:53:00,4
623749,0,4627,00:53:00,4
40593,90,4627,00:54:00,4
189952,90,4627,00:54:00,4
274787,70,4627,00:54:00,4
287072,0,4627,00:54:00,4
292961,0,4627,00:54:00,4
439902,0,4627,00:54:00,4
592141,90,4627,00:54:00,4
133867,70,4627,00:55:00,4
404659,70,4627,00:57:00,4
617715,70,4627,00:57:00,4
581975,0,4630,18:13:00,4
566154,60,4630,19:02:00,4
164263,60,4630,19:07:00,4
569386,60,4630,21:07:00,4
539938,50,4630,21:45:00,4
356485,100,4630,21:59:00,4
541394,70,4632,00:01:00,4
97426,80,4632,00:09:00,4
126713,70,4636,20:47:00,4
124928,90,4637,02:45:00,4
548750,100,4637,02:59:00,4
609551,70,4637,02:59:00,4
433883,70,4637,03:07:00,4
59337,70,4637,03:15:00,4
25404,100,4637,03:23:00,4
586623,0,4637,03:35:00,4
624017,0,4637,16:51:00,4
242513,90,4637,17:07:00,4
473428,100,4638,22:48:00,4
447406,90,4643,19:58:00,4
229314,70,4643,20:27:00,4
306057,70,4643,20:33:00,4
351075,80,4643,20:33:00,4
591609,80,4643,20:53:00,4
558154,40,4643,20:58:00,4
569497,70,4643,20:58:00,4
414265,80,4643,21:14:00,4
396048,80,4643,21:19:00,4
503258,0,4645,03:11:00,4
435892,80,4645,03:19:00,4
126175,90,4645,03:25:00,4
7623,70,4646,01:11:00,4
53156,70,4646,01:57:00,4
565755,90,4646,02:17:00,4
622665,90,4646,02:17:00,4
483649,10,4646,20:12:00,4
29391,70,4646,21:16:00,4
365977,40,4646,21:34:00,4
83208,80,4646,22:20:00,4
149616,60,4646,22:20:00,4
611138,70,4646,22:43:00,4
287226,50,4650,18:40:00,4
551350,70,4650,19:04:00,4
36798,100,4651,01:41:00,4
288744,60,4651,01:47:00,4
339962,80,4651,02:05:00,4
437608,30,4651,02:14:00,4
529175,80,4651,02:25:00,4
544999,60,4651,02:25:00,4
71477,30,4651,02:31:00,4
520702,60,4651,02:48:00,4
85425,10,4651,04:49:00,4
137571,70,4651,05:11:00,4
17571,50,4651,05:34:00,4
